2.97283 0.104558 0.59034 
2.97796 0.360882 0.617875 
2.8692 0.368702 0.677172 
2.65704 0.390931 0.607689 
2.58351 0.226494 0.54401 
2.61006 0.0953248 0.363021 
2.66599 0.085804 0.819712 
2.78919 0.437882 0.680635 
2.74853 0.269044 0.438996 
2.64749 0.0474341 0.379312 
