#0##原始谱 
###能量 , 强度 
0.04298,3.31125E-06,0.0194,,,,
0.043367,3.34625E-06,0.0193,,,,
0.043755,0.00000332,0.0194,,,,
0.044142,3.36875E-06,0.0193,,,,
0.044529,3.3575E-06,0.0193,,,,
0.044916,3.27125E-06,0.0195,,,,
0.045303,3.3525E-06,0.0193,,,,
0.045691,0.000003245,0.0196,,,,
0.046078,3.2925E-06,0.0195,,,,
0.046465,3.3575E-06,0.0193,,,,
0.046852,3.38875E-06,0.0192,,,,
0.047239,3.3025E-06,0.0195,,,,
0.047627,3.13625E-06,0.02,,,,
0.048014,2.9825E-06,0.0205,,,,
0.048401,0.00000287,0.0209,,,,
0.048788,3.09875E-06,0.0201,,,,
0.049175,3.05875E-06,0.0202,,,,
0.049563,3.03625E-06,0.0203,,,,
0.04995,3.1125E-06,0.02,,,,
0.050337,2.94125E-06,0.0206,,,,
0.050724,3.09125E-06,0.0201,,,,
0.051112,2.96125E-06,0.0205,,,,
0.051499,3.00625E-06,0.0204,,,,
0.051886,0.000003035,0.0203,,,,
0.052273,3.05375E-06,0.0202,,,,
0.05266,2.92875E-06,0.0207,,,,
0.053048,2.98375E-06,0.0205,,,,
0.053435,3.0425E-06,0.0203,,,,
0.053822,2.93875E-06,0.0206,,,,
0.054209,2.93375E-06,0.0206,,,,
0.054596,3.02375E-06,0.0203,,,,
0.054984,3.05375E-06,0.0202,,,,
0.055371,2.9025E-06,0.0208,,,,
0.055758,0.00000299,0.0204,,,,
0.056145,3.0375E-06,0.0203,,,,
0.056532,3.11625E-06,0.02,,,,
0.05692,0.00000303,0.0203,,,,
0.057307,2.9975E-06,0.0204,,,,
0.057694,0.000003065,0.0202,,,,
0.058081,3.0075E-06,0.0204,,,,
0.058469,2.9725E-06,0.0205,,,,
0.058856,2.88625E-06,0.0208,,,,
0.059243,3.09875E-06,0.0201,,,,
0.05963,2.94375E-06,0.0206,,,,
0.060017,3.08125E-06,0.0201,,,,
0.060405,3.00875E-06,0.0204,,,,
0.060792,3.0725E-06,0.0202,,,,
0.061179,2.98375E-06,0.0205,,,,
0.061566,3.0575E-06,0.0202,,,,
0.061953,3.1325E-06,0.02,,,,
0.062341,0.000002995,0.0204,,,,
0.062728,3.1175E-06,0.02,,,,
0.063115,0.000003135,0.02,,,,
0.063502,3.07625E-06,0.0202,,,,
0.063889,0.000003115,0.02,,,,
0.064277,0.0000031,0.0201,,,,
0.064664,3.12625E-06,0.02,,,,
0.065051,0.000003045,0.0203,,,,
0.065438,3.1175E-06,0.02,,,,
0.065825,0.000003115,0.02,,,,
0.066213,3.19125E-06,0.0198,,,,
0.0666,3.15375E-06,0.0199,,,,
0.066987,0.000003225,0.0197,,,,
0.067374,0.000003275,0.0195,,,,
0.067762,3.2825E-06,0.0195,,,,
0.068149,0.000003195,0.0198,,,,
0.068536,3.31875E-06,0.0194,,,,
0.068923,0.000003355,0.0193,,,,
0.06931,3.33125E-06,0.0194,,,,
0.069698,3.4025E-06,0.0192,,,,
0.070085,3.28625E-06,0.0195,,,,
0.070472,3.22375E-06,0.0197,,,,
0.070859,0.00000335,0.0193,,,,
0.071246,0.000003315,0.0194,,,,
0.071634,0.000003265,0.0196,,,,
0.072021,3.3675E-06,0.0193,,,,
0.072408,0.00000325,0.0196,,,,
0.072795,3.40625E-06,0.0192,,,,
0.073182,3.3725E-06,0.0193,,,,
0.07357,3.31625E-06,0.0194,,,,
0.073957,3.41125E-06,0.0191,,,,
0.074344,0.00000337,0.0193,,,,
0.074731,0.000003385,0.0192,,,,
0.075118,3.45625E-06,0.019,,,,
0.075506,3.44375E-06,0.0191,,,,
0.075893,3.4725E-06,0.019,,,,
0.07628,3.4975E-06,0.0189,,,,
0.076667,0.00000341,0.0191,,,,
0.077055,3.46125E-06,0.019,,,,
0.077442,3.4575E-06,0.019,,,,
0.077829,3.4075E-06,0.0192,,,,
0.078216,3.5275E-06,0.0188,,,,
0.078603,0.000003355,0.0193,,,,
0.078991,3.5775E-06,0.0187,,,,
0.079378,3.46375E-06,0.019,,,,
0.079765,3.47875E-06,0.019,,,,
0.080152,3.53625E-06,0.0188,,,,
0.080539,3.66625E-06,0.0185,,,,
0.080927,3.6175E-06,0.0186,,,,
0.081314,3.61625E-06,0.0186,,,,
0.081701,3.70625E-06,0.0184,,,,
0.082088,3.59625E-06,0.0186,,,,
0.082475,0.00000367,0.0185,,,,
0.082863,3.73875E-06,0.0183,,,,
0.08325,3.6225E-06,0.0186,,,,
0.083637,3.71875E-06,0.0183,,,,
0.084024,0.0000037,0.0184,,,,
0.084411,3.6625E-06,0.0185,,,,
0.084799,3.66875E-06,0.0185,,,,
0.085186,3.84875E-06,0.018,,,,
0.085573,3.94125E-06,0.0178,,,,
0.08596,4.0475E-06,0.0176,,,,
0.086348,0.000004025,0.0176,,,,
0.086735,0.000004165,0.0173,,,,
0.087122,4.5675E-06,0.0165,,,,
0.087509,8.78375E-06,0.0119,,,,
0.087896,1.93788E-05,0.008,,,,
0.088284,0.000027005,0.0068,,,,
0.088671,1.95537E-05,0.008,,,,
0.089058,0.000008615,0.012,,,,
0.089445,4.3725E-06,0.0169,,,,
0.089832,3.8075E-06,0.0181,,,,
0.09022,4.1675E-06,0.0173,,,,
0.090607,4.2625E-06,0.0171,,,,
0.090994,0.000003975,0.0177,,,,
0.091381,3.88625E-06,0.0179,,,,
0.091768,3.69125E-06,0.0184,,,,
0.092156,3.58625E-06,0.0187,,,,
0.092543,3.6575E-06,0.0185,,,,
0.09293,3.65625E-06,0.0185,,,,
0.093317,3.99875E-06,0.0177,,,,
0.093704,4.58375E-06,0.0165,,,,
0.094092,4.80125E-06,0.0161,,,,
0.094479,4.3025E-06,0.017,,,,
0.094866,3.78125E-06,0.0182,,,,
0.095253,3.61625E-06,0.0186,,,,
0.095641,3.6225E-06,0.0186,,,,
0.096028,3.63375E-06,0.0185,,,,
0.096415,3.51875E-06,0.0188,,,,
0.096802,0.000003485,0.0189,,,,
0.097189,0.00000356,0.0187,,,,
0.097577,3.5025E-06,0.0189,,,,
0.097964,0.000003535,0.0188,,,,
0.098351,3.4725E-06,0.019,,,,
0.098738,0.00000351,0.0189,,,,
0.099125,0.00000354,0.0188,,,,
0.099513,3.67875E-06,0.0184,,,,
0.0999,3.62875E-06,0.0186,,,,
0.10029,0.00000349,0.0189,,,,
0.10067,3.58875E-06,0.0187,,,,
0.10106,3.5575E-06,0.0187,,,,
0.10145,3.55625E-06,0.0187,,,,
0.10184,0.00000355,0.0188,,,,
0.10222,3.70625E-06,0.0184,,,,
0.10261,3.54125E-06,0.0188,,,,
0.103,3.54625E-06,0.0188,,,,
0.10338,0.00000373,0.0183,,,,
0.10377,3.6475E-06,0.0185,,,,
0.10416,3.73875E-06,0.0183,,,,
0.10455,3.79625E-06,0.0181,,,,
0.10493,3.8025E-06,0.0181,,,,
0.10532,3.9025E-06,0.0179,,,,
0.10571,0.000004175,0.0173,,,,
0.1061,4.2175E-06,0.0172,,,,
0.10648,0.000003955,0.0178,,,,
0.10687,3.8125E-06,0.0181,,,,
0.10726,0.000003795,0.0181,,,,
0.10764,0.000003865,0.018,,,,
0.10803,3.86125E-06,0.018,,,,
0.10842,0.000003925,0.0178,,,,
0.10881,4.0725E-06,0.0175,,,,
0.10919,4.06125E-06,0.0175,,,,
0.10958,4.1225E-06,0.0174,,,,
0.10997,3.92625E-06,0.0178,,,,
0.11035,4.00125E-06,0.0177,,,,
0.11074,4.01875E-06,0.0176,,,,
0.11113,3.93875E-06,0.0178,,,,
0.11152,0.000004075,0.0175,,,,
0.1119,0.000004095,0.0175,,,,
0.11229,4.1475E-06,0.0174,,,,
0.11268,4.21875E-06,0.0172,,,,
0.11306,0.000004125,0.0174,,,,
0.11345,0.00000425,0.0171,,,,
0.11384,4.26625E-06,0.0171,,,,
0.11423,0.00000418,0.0173,,,,
0.11461,0.00000427,0.0171,,,,
0.115,0.00000428,0.0171,,,,
0.11539,0.000004415,0.0168,,,,
0.11578,4.34625E-06,0.017,,,,
0.11616,0.00000447,0.0167,,,,
